,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5136,4,True,"07 31, 2014",A3PE70GMGCY2AL,B004CALFE4,,Michael W. Balthrop,"Smells great. I'm looking for the cologne that matches. I have the Green Tea cologne and it's a great match for the Green Tea Body Wash. I wish this product offered the same. My complaint that the scent only lasts about 4 hours is the same as that for Green Tea. If you are looking for a very fresh scent (especially if you are a guy), this is a product I recommend.",A very fresh scent,1406764800,,
3694,5,False,"08 7, 2015",A7GC7S8AXFAU8,B0012Y0ZG2,{'Size:': ' 91'},Jennifer,"Smells amazing. I had to double bleach and my hair needed some extra love. It's a similar texture to any other oil, but the smell is the best part!
I have been using it for about 1 week, and I have noticed my hair is soft and not wirey, from the bleach. I put it all over, minus my top roots and my hairline. This will only slightly weigh your hair down. My hair is past my hips, and I was not forced to cut it thanks to this product. I also, instead of rinsing straight away, let it sit overnight, washed it, and then repeated the process a few times. It's my new secret weapon against bleach breakage!!",Amazing stuff for bleach-addicts!,1438905600,,
3563,5,True,"03 15, 2016",A3JOF3FISSE7E0,B0012Y0ZG2,{'Size:': ' 15'},Catherine Daniel,makes hair fuller and is gentle on scalp.  hair feels soft.,Five Stars,1458000000,2,
1320,1,True,"05 6, 2018",AYKOSAJTP5AVS,B000URXP6E,{'Size:': ' Small'},Senthil Kumar M,"It dries my hair, doesnt help to reduce dandruff. I have to use very less shampoo nevertheless it dries.. don't know how this got higher ratings","Dries my hair, doesnt help to reduce dandruff. ...",1525564800,,
1178,5,True,"09 24, 2013",A3UHBFT2EGPDG5,B000FI4S1E,,MELODY SOUTHER,"wonderful stuff  ,,great shower cream , better than any other i have tried for mild oily skin .the large is the best value and last a lot longer than i thought",awesome product worth the money,1379980800,,
3064,5,True,"03 6, 2013",AE06QZ0NCSBBO,B0012Y0ZG2,{'Size:': ' 10.2 oz'},rose gardner,This is by far my favorite fragrance!  Bath gel lasts for quite some time. I would recommend this product to anyone.,Lolita Lempicka perfumed foaming shower gel,1362528000,3,
1445,5,True,"03 17, 2017",A3V6HGWB3AKM8O,B000URXP6E,{'Size:': ' 403'},J W. in SF,Excellent product.  The package arrived quickly in perfect condition.  I definitely recommend this product  and this particular seller.,Love the shine!,1489708800,,
2382,5,True,"02 5, 2017",A3J0XGWTJWZKLZ,B0012Y0ZG2,{'Size:': ' 10'},Kimberly,Still do not know whey Old Spice discontinued this it is their best scent..,... know whey Old Spice discontinued this it is their best scent.,1486252800,,
1257,5,False,"08 3, 2009",A2VABJ7S3OTH4K,B000FI4S1E,,Robin DeLu,"I purposely went online to ebay to try to find this product; when I did, I ordered 4 (for now and hope to find more later when I run out).  It has this warm, sexy scent to it - just like the name says, ""Amber Romance"" and the scrub is a perfect all-over body scrub - not too oily so you don't slip and kill yourself in the shower and doesn't have to be premixed like other scrubs.",Thrilled to find this discontinued product on ebay,1249257600,,
4378,4,True,"07 14, 2016",A275L578ORHUVL,B001OHV1H4,{'Size:': ' one size'},Pulchritude,"Perfect for a pleasant ""all day essence""!",Four Stars,1468454400,2,
2614,5,False,"01 26, 2016",ABXNHW16GPL6F,B0012Y0ZG2,{'Size:': ' 45'},Cat Lady,"This is a ridiculous price and the seller should be ashamed!  Bath and Body Works quit selling this and the lotion that went with it and I have no idea why.  Everywhere I went perfect strangers would ask me what scent I was wearing!  I told them this in the store, as if it did any good.  SO, for all you out here who love the vanilla scent, try this, also sold on Amazon:

Monoi Tiare Tahiti Coconut Oil Vanilla -- 4 fl oz
Sold by: Express Health
$11.26

It is made in Tahiti and has a real vanilla bean in the bottom of the bottle.  Because it has coconut oil in it, it solidifies at 68 degrees, but all you have to do is put it into your hand and it melts.  It smells SO GOOD!  It also has Tiare flower scent in it that the Bath & Body Works formula had as well as Vitamin E and actual vanilla bean fragrance from a real vanilla bean.  It is only 4 ounces, but a little goes a long way and is only $11.26.  This is a body lotion and it smells awesome and is the closest thing to the B&BW formula I could find with a reasonable price tag.

Buy it Again",Alternative To This Product,1453766400,,
4760,3,False,"04 7, 2013",A1UQBFCERIP7VJ,B00DY59MB6,{'Size:': ' 33.8 Ounce'},Margaret P.,"Crest Pro-Health Smooth Mint Mouth Rinse falls into the category of refreshing, alcohol-free mouth washes.  It has a pleasant minty flavor.

The active ingredient is 0.07%  cetylpyridinium chloride, a quaternary ammonium cation antiseptic.  Research has shown that it has a small beneficial effect in treat gingivitis and preventing plaque and it is generally regarded as safe when used for short periods of time.  However, I do not think that using antibiotic agents on or in the body on a regular basis in the absence of an infection is a good practice because it interferes with normal, helpful bacteria and can cause health problems.  Oral microbiology in particular is complex and disturbing the natural balance of microorganisms could cause harmful species to proliferate.

I also prefer a stronger, more astringent mouthwash with fluoride.

So while I would recommend this mouthwash for people with gingivitis, I wouldn't recommend it for everyday use for people with healthy teeth and gums.","Mild minty flavor, alcohol-free",1365292800,,
4739,5,True,"12 1, 2007",A2JCJJNY43QQIV,B000FOI48G,,Katy Lake,"I've always prided myself on my good teeth. I thought that flossing and brushing was enough...that was until I went to the dentist, and he said I had the beginnings of periodontal disease. That scared the hell out of me.

I went home and started using the Sonicare I had bought but never plugged in. That was good, but not enough - I bought a Waterpik because obviously flossing wasn't cutting it.

I had never used a Waterpik before, and it was some revelation! I'm still amazed that there are some Waterpik oldtimers who say this machine isn't strong enough...uh, for what? Peeling paint off a brick wall? This thing absolutely knocked my socks off when it came to the PRESSURE.

I started out at 2 and worked my way up to 7 - it still stings like mad, but I'm getting used to it by now. I put Listerine in the tank to increase the anti-bacteria result.

My dentist went on vacation, and I had to cancel another appointment, so it happened that almost two months had elapsed since the last time I had seen him. In that time, I faithfully brushed with the Sonicare four times a day and used the Waterpik at least once (several tankfuls of water and Listerine worth.)

Regarding the leaking people talk about - the only time the tank leaks, I notice, is if I put my fingers on the seal when I'm refilling it. If I'm careful to keep my fingers away from that seal, the tank is water tight.

So when I returned for my check-up, the dentist was AMAZED. He wasn't sure what I had done, but he said my gums looked pink and healthy! He had said initially I'd have to get my teeth cleaned every three months because I must be one of those people who gets a tartar build up quicker than other people...well, I had worked religiously on scaling back the plaque. (I had also bought a dental mirror so I could check the back of my front teeth for telltale plaque residue.)

Hmmm, no comment about that plaque...was it because there WASN'T any? My dentist asked me if I had been eating because there was so little build up (I had to tear that out of him because I KNEW he didn't want to give me credit for working that hard on my dental hygiene!)

The dentist HADN'T recommended a Waterpik, but I knew I had to go to the extreme to beat back the periodontal enemy. My teeth are so clean, they squeak!",Waterpik first timer (for the product AND periodontal disease!),1196467200,"1,341",
975,5,True,"03 24, 2016",ADNGSTD6WM8WE,B000FI4S1E,,Amazon Customer,Just what I wanted- this is my 3rd bottle. I hope it will still be available next time I need more.,Just what I wanted- this is my 3rd bottle. ...,1458777600,,
1826,5,True,"05 21, 2015",A1JCF83VYDAIC7,B000URXP6E,{'Size:': ' 505'},akiko,"So glad I found these on Amazon.  These aren't your ordinary bear claw clips.  These have a very strong grip and can handle thick hair easily and comfortably.  I'd love to buy more, just waiting for some new designs and colors.",My Fave!,1432166400,,
1885,5,True,"01 12, 2015",A3UE3Z1GP28DRW,B000URXP6E,{'Size:': ' 69'},nila a. vehar,"This is perfect in many ways, fragrant, light, and clean.",Five Stars,1421020800,,
4657,5,True,"08 21, 2013",A11AZPF8R6A1F8,B001OHV1H4,{'Size:': ' 32'},Trini Chic,"Great product that works well when used together with repair formula conditioner. Love the way my hair felt after shampooing,",It really works,1377043200,,
1705,4,True,"01 6, 2016",A2EIK3QR1822Q4,B000URXP6E,{'Size:': ' 15'},Forensic Nut,Very good product for fine/thin hair.  Does help with texture and thickness.,Four Stars,1452038400,2,
856,5,True,"02 13, 2013",A1JDG0KTCUW9BT,B0009RF9DW,{'Size:': ' 198'},GeekFreak77,"My girlfreind loves this body wash, but in the stores it is a seasonal item.  I searched high and low for it, and thankfully I found it here, as well as cheaper than from B&BW.  Thanks!",Fantastic!,1360713600,,
1089,5,True,"11 23, 2014",A2IXGQP8IXSJXW,B000FI4S1E,,Nancy Silvia,Alien has been my favorite for years! I always get compliments,Alien is the best,1416700800,,
1160,5,True,"12 22, 2013",AGREG8QB61C85,B000FI4S1E,,Izzy Palans,"Love it! moisturizing, citrus fragrance is fresh and clean,will purchase again! Is not overpowering like many washes can often be.",finally the ideal shower wash!,1387670400,,
5213,5,True,"03 24, 2015",A2SU85PYAB6M67,B00MTR49IG,,Carolyn Maynard,Very silky and smooth is the results I received after using the product.,Smooth and Silky hair,1427155200,,
4401,5,True,"05 24, 2016",ANVIM4HO9ALJ6,B001OHV1H4,{'Size:': ' 16.9 oz.'},Ginny D,"Shine, body, no frizz. Love this shampoo",Love it,1464048000,,
1421,5,True,"05 25, 2017",A2XNLIC0O07GPW,B000URXP6E,{'Size:': ' 1 ounce'},shopmysongs,Bought along with their shampoo and lotion for a welcome gift for an oceanfront condo rental and are perfect size and price.,Great Price For A Rental Welcome Gift,1495670400,,
3050,5,False,"04 27, 2013",A2J50ZCVKL1H9L,B0012Y0ZG2,{'Size:': ' 261'},Nuni,"I am writing this in the dark of my room. My roommate came over with a bottle of this stuff from Europe and whenever she would shower, I would wonder, ""What angel has fluttered down from the sky and walked into my life?"" ...because she smelt that good. SO today, I decided would be the day. I got drunk (because I can't do anything as daring), and stole her soap and took a shower in it. Only a wee bit. Like 3 dollops and I must say, OMG. I'll explain. You know, when you feel yourself hazy from an alcohol buzz, I was washed my face with it and when I opened my eyes, everything seemed brighter. THis stuff actually does revitalize. AND, I smell so expensive. I should probably go find another room to sleep in as I revel in this beauty. Because she will be able to tell immediately. She's cool though. She's Irish.",OMG,1367020800,,
3111,5,False,"08 6, 2012",A3Q33D02J9UTT0,B0012Y0ZG2,{'Size:': ' 264'},KG,This is a great product for pampering yourself.  I would recommend purchasing extra bottles as they make great gifts.  This product is hard to find locally.,Herbaflor,1344211200,,
19,5,True,"04 23, 2018",AX0ZEGHH0H525,B00006L9LC,{'Size:': ' Small'},Aida A,Suffered from itchiness under my hair for couple of years. This product cured the itchiness completely. I took some 4-5 drops of it and then massaged my wet head for a minute approximately. After 2 uses noticed a considerable difference. It definitely gets the job done!,Scalp-healing,1524441600,5,['https://images-na.ssl-images-amazon.com/images/I/71BMgGEkDjL._SY88.jpg']
2861,5,True,"09 19, 2014",A2BFYX5LXWT7J,B0012Y0ZG2,{'Size:': ' 22'},Melody Surdahl,"Azur is always my favorite in the Thymes collection because of its clean, fresh scent. I like that my skin feels moisturized when using this product in the shower.",Always a favorite.,1411084800,,
895,5,True,"10 30, 2017",A205Q5S9B99B0L,B000FI4S1E,,Trudy A. Vimini,LOVE THIS,Five Stars,1509321600,,
2606,5,True,"02 9, 2016",A2SZLPBSBNJ7QV,B0012Y0ZG2,{'Size:': ' 515'},Lacotomale,Order arrived on time and exactly as described,Order arrived on time and exactly as described,1454976000,,
4151,5,False,"08 13, 2016",A3VJ27010XUWTF,B001ET7FZE,{'Style Name:': ' Bubble Fruit'},C. Wong,"I was relieved to find out the flavor is a mild fruity bubblegum. I once bought a bubblegum flavor toothpaste because it was on sale and the flavor was overpowering. I ended up throwing it away. But this flavor is fine.

I like the idea of less mess but the pump takes a little more push power than you would expect at first. Not a big deal.

This toothpaste is great for the enamel as the toothpaste can make the weak areas strong and also it works on plaque buildup.

The label comes off so you can see all of the information wrapped around the tube and without the label, you can see how much is left. I also like the fact that it has a plastic cap on top that you can keep on it when not in use. There is a small area where the toothpaste comes out and that protect the area if you accidentally drop it on the floor.

It also has a good tip on conserving water. I knew that it saves water to turn off the tap when you are brushing but I had no idea that it can save up to 4 gallons of water.",Great for Growing Teeth,1471046400,,
1418,5,True,"06 9, 2017",AJ61AXPLR0WYY,B000URXP6E,{'Size:': ' 351'},Sandra Thomas,"It's Bare Escentuals, 'nuff said!",Five Stars,1496966400,,
717,5,True,"09 29, 2014",A337VOJXCV97F6,B0009RF9DW,{'Size:': ' 267'},Dean Madison,$65 for one bottles of soap!! Do NOT use this sight unless you are very wealthy!,Five Stars,1411948800,,
854,5,True,"02 18, 2013",A18KOO6VMJJ70S,B0009RF9DW,{'Size:': ' 295'},Mer&#039;s stuff,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.,not over powering scent,1361145600,,
4825,5,True,"02 23, 2018",AJPLUGSVMH21V,B00W259T7G,"{'Size:': ' 250 Gram', 'Color:': ' Linden'}",M. Askew,Love this soap and this fragrance.,Five Stars,1519344000,,
1209,5,True,"06 6, 2013",A1TB2OE42GDXLB,B000FI4S1E,,duwal,Thank you for selling this.  The company doesn't make it any more or slowed down how much product it produces.  So it's wonderful to see that someone on Amazon sells it...thanks.,I love this scent.,1370476800,,
