,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,vote,image,review_clean
2923,1671705,5,True,"03 18, 2015",AICFLC2ZIGH3P,B00FS5RKDW,chelsea hernandez,Got these for my husband.  He says that they fit perfectly and keep his feet warm.,Five Stars,1426636800,"{'Size:': "" US Men's 10| US Women's 11"", 'Color:': ' Black/Black'}",16.0,,say fit get perfectly foot keep warm husband
2924,569064,5,True,"09 19, 2015",A1YYJ8PS07FWJ1,B0015N6GGI,Amazon Customer,What can you say about gun oil?,GOOD GUN OIL,1442620800,,,,gun say oil
2925,2547944,5,True,"08 10, 2013",ALOLH0MDSD5X4,B001CDJAJ6,SKULLSPLITTER - The CEO,"This Knife STAYS in my car in the front center console or whatever that's called...you know....where you throw your change, toothpicks, mints, et cetera...wait, I shouldn't say ""throw""....I should say where you KEEP things...important things if you ask me...  and this particular Knife is just that...a KEEPER.  I don't even want to explain in detail...I want you to trust The CEO on this one and find out on your own...you can be sure of the following...  Take every facet/use of a Knife this size you can think of....you will be IMPRESSED.  Quality across the board...  Best regards, SKULLSPLITTER - The CEO",One of my best purchases on Amazon...,1376092800,,,,"impressed et toothpick detail...i change take sure find car knife console trust of....you best want own...you facet/use across know....where things...important throw""....i size board particular stay center thing called...you that...a ask that's keeper skullsplitter one mint say ceo throw regard think every quality whatever even keep explain follow cetera...wait front"
2926,637768,5,True,"02 29, 2016",A2X3Q9X7NKZJEO,B001ARYU58,SomeRandomDude,Super convenient and overall simple to use.,Five Stars,1456704000,{'Style Name:': ' Dumbbells Only'},,,use convenient simple super overall
2927,2834308,5,True,"07 4, 2018",A2QVLHMO5I39F1,B01FTPC0HG,jeremiah,Helps for kids and adults,Safety important,1530662400,{'Color:': ' Blue and black'},,,adult help kid
2928,1615302,5,False,"09 21, 2016",A1JTO9VNGXISIA,B00ED3GIV0,Amazon Customer,Best foam roller for someone who uses a foam roller regularly.  Best density of all foam rollers,Five Stars,1474416000,{'Color:': ' Black-36-inches'},,,someone foam density roller best use roller regularly
2929,1856749,4,True,"06 23, 2017",A23JMJBTSK0KTY,B00L1ZCSDK,JayCee,"Like these pants.  Very comfortable, but had to get use to the waistband, not uncomfortable, but just a little different feel at waist line.",Like these pants,1498176000,"{'Size:': ' X-Large', 'Color:': ' (Grey)/Black'}",,,get comfortable use different feel waistband like pant line waist little uncomfortable
2930,1360991,5,True,"05 2, 2015",A29CAWKP2X37YD,B008KZYVI4,SharonW,"GREAT BAG.  Big enough for 2 bats, all his gear, helmet, waterbottle, snacks, and school books on days he has to go directly to practice.  Has backpack straps so this a BIG WIN I wasn't banking on.  Excellent value.  WOULD RECOMMEND AGAIN AND AGAIN.  Expect it to last a couple more years.",Superior Quality and Function for 12 year old player.,1430524800,{'Color:': ' Red'},3.0,,year helmet enough directly win expect big day couple great gear last school snack bat excellent strap value backpack would recommend practice bag go bank waterbottle book
2931,689718,5,True,"02 3, 2016",A12FUNVIVILJ7U,B001EJMS6K,silvrkngt,"This is the best of the workout chinning bars I bought (I bought 3 different makes).  This one very solid, and stronger than the others. The construction is superior.",The best chinning bar,1454457600,{'Color:': ' Black'},,,strong buy chin solid bar construction workout different best superior make one others
2932,2261925,5,True,"03 7, 2018",A19BOPQ7QSLIEE,B015HHY17I,Jay,Received very quickly well built and comfortable.,Five Stars,1520380800,"{'Size:': ' MEDIUM 32""-40"" (waist size not pant size)'}",,,well comfortable build receive quickly
2933,1618016,5,True,"08 23, 2016",A2EONUFF0WPQO7,B00EH017WY,Jacob,"got to make fishing rigs, works well.",Five Stars,1471910400,,,,well fish get work make rig
2934,1362082,5,True,"04 13, 2015",A16CCQ3K0REPW1,B008NU2ZKC,Allison Bickel,My Dads loved their golf towels. I purchased them as Christmas gifts and they were a hit. I would buy again.,My Dads loved their golf towels,1428883200,{'Team Name:': ' Los Angeles Angels'},,,golf christmas love purchase would buy gift dads towel hit
2935,1595542,3,True,"06 24, 2017",A1YC9Z5ITN3TQL,B00DTH1X3E,Kimberly Harrell,They run large.,Three Stars,1498262400,"{'Size:': ' 8', 'Color:': ' Black/White'}",,,large run
2936,642987,5,True,"08 28, 2015",A1E5AWVN8SCXGI,B001AZNATC,Rebecca Stroud,kept my things dry while rafting,Five Stars,1440720000,{'Color:': ' Assorted'},,,keep dry thing raft
2937,946538,4,True,"01 2, 2018",A287ESNIDTZUXF,B003GN8QXG,Steven James,Nice air rifle. Not very powerful but does the job just as my childhood one did.,Four Stars,1514851200,,,,one nice childhood rifle air powerful job
2938,1915600,5,True,"09 5, 2015",AFP7WDJ54MHGO,B00MY7KU8E,Ricky,1998 cart,Five Stars,1441411200,,,,cart
2939,618121,5,True,"12 22, 2015",A3K4N6QSCX4YYQ,B0018YZ6FG,Joel,"Holster keeps the gun and one mag safe and sound in my range bag, works perfectly.  I removed the metal clip and use the belt loop for OWB carry.  Holster is nicely made, very sturdy and comfortable for OWB use.",Holds Ruger SR9 and one mag securely for range bag and OWB use,1450742400,,,,clip sound sturdy mag perfectly gun comfortable use owb belt nicely range keep holster safe metal bag one loop remove carry work make
2940,2839304,5,True,"07 30, 2018",A2140WS0ZPZI8J,B01HDUFA4A,Ken R.,Have been using the ropes for a couple of weeks and they are very strong.  Have been using them on a concrete floor and they have held up really well.  They are well worth the money.,gym rat,1532908800,"{'Size:': ' 2"" x 40 feet', 'Color:': ' Black'}",,,hold concrete worth couple week rope money floor really use well strong
2941,904821,5,True,"02 26, 2014",A3CTFUK3L7N3DA,B002YPRJX0,Ryan Marn,"This is a great towel. I use it to go backpacking and hiking mainly, but it's basically a do-it-all towel that compact and light. It's not nearly as comfy as a fluffy cotton towel, but I expected that. Quality is good and I feel I can beat it up pretty roughly without it falling apart on me.",As advertised,1393372800,"{'Size:': ' Large', 'Color:': ' Navy'}",,,fluffy basically fall good comfy do-it-all hiking great use feel light cotton backpack roughly without nearly towel go compact expect beat quality mainly apart pretty
2942,1078143,5,True,"10 23, 2016",A3J3MW6W3UJR9A,B004RDP2I6,monchkin,great re dot sight,Five Stars,1477180800,{'Style Name:': ' Dual-Color Multi Reticle'},,,sight dot great
2943,695903,4,True,"05 18, 2015",A1W381005E8P47,B001F0GBEI,Grease Monkey Evolution,Tested it. The spice is pretty strong. But not as strong as UDAP World Hottest Pepper Spray.,The spice is pretty strong. But not as strong as UDAP World ...,1431907200,,,,test pepper hottest strong world spray udap pretty spice
2944,280729,5,True,"04 10, 2017",A1KLP3QFXF6ULF,B000QJ8C1Y,PLREV,Easy to install and also to remove very light,Five Stars,1491782400,,,,remove also install light easy
2945,2532299,1,True,"11 3, 2017",A229JKY3CMVIAP,B001331Y8K,jake88,Just got today ripped after putting in and out of holister several times cheap made,One Star,1509667200,,3.0,"['https://images-na.ssl-images-amazon.com/images/I/71fl58AnBTL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71XAY6G+SYL._SY88.jpg']",cheap rip today get holister several make time put
2946,2371951,3,True,"07 6, 2016",AXRZ9WLVWPJ,B01AWOULCA,Bob Bowden,"I really like this shirt, and I'm sad to have to give it 3 stars. It fits great, and it felt great when I wore it on bike commute to and from work today. I could even see myself purchasing the other color schemes, though now I'm not so sure.  Disclaimer: I received this product at a discounted rate in exchange for my fair and honest review. The discount did not influence my rating in any way (except to lead me to purchase this particular tank top over the alternatives).  See the attached photo for the general fit. I ordered a US small (my tag says large). For reference, I'm about 5'10"" and 170 pounds, so pretty substantially above the size recommendations they give for a small. But it fits as I was hoping it would (I generally wear t-shirts that are medium and sometimes small, and generally like it to fit pretty tight). The material is somewhat spandex-y, so it fits close, but doesn't feel tight.  So why the three stars? After wearing the shirt for the first time and getting back from work on my bike, I go to take it off by pulling from the top of the back of my shirt over my head, and it ripped badly right along the trim / tag line. Part of it probably had to do with how sweaty I was, but still, it was only the first time wearing the shirt. I recommend either taking off the shirt in a different way, or grabbing lower and much more material as you pull to avoid the tearing.  One other thought is that I expected the tank top to be tagless, but there is one of those horizontal tags on the inside. I didn't really feel it while wearing it, though. But it might have been pulling on that while taking the shirt off that caused it to rip.","Ripped the first time wearing, but feels and looks great",1467763200,"{'Size:': ' US Small', 'Color:': ' Black'}",,['https://images-na.ssl-images-amazon.com/images/I/61uMrVT64kL._SY88.jpg'],give rip sad much scheme think head work tag grab somewhat way like tagless order recommend generally could take might product medium commute wear tight wear badly tag take t-shirt cause sure today great color different feel pound horizontal discount size purchase line star really rate one part pull back alternative right bike rip pull sweaty material large probably fit first influence time purchase would particular fit fair top sometimes recommendation trim general felt close still honest even see reference receive inside lead except wore spandex-y substantially rating photo hop either exchange say avoid i'm discount pretty along attach though tear go expect get three disclaimer low shirt small tank review
2947,2726587,5,True,"04 10, 2017",A38YJQSIQ4BTJC,B00IWZUWTY,Amazon Customer,"Great Buy, Is a good quality decal and looks good in the window of my truck to show my support for my favorite driver. Thanks.",Good Quality,1491782400,,,,look favorite good great window driver thanks buy show quality truck decal support
